Date,Open,Adj Close,Volume,Returns,Range,MA_12,MA_21,HMM,MA_Signal,HMM_Signal,Main_Signal,lrets_bench,bench_prod,bench_prod_exp,lrets_strat,lrets_prod,strat_prod_exp
2019-02-26,279.1300048828125,259.36724853515625,56844100,-0.0007151064052934863,0.005019698555475793,256.4074071248372,253.6432647705078,0,1.0,1,1.0,-0.0007153622158407098,0.08172680420883535,0.08515930837412733,-0.002187809985252394,0.0612420913939052,0.06315626401674379
2019-02-27,278.5199890136719,259.25579833984375,56921600,-0.0004297003416658951,0.0076040985585317244,257.08294169108075,254.32598440987724,1,1.0,1,1.0,-0.00042979268931320024,0.08129701151952215,0.0846930150485572,0.001578541107081452,0.06282063250098666,0.06483582516214059
2019-02-28,278.9599914550781,258.7729187011719,69268300,-0.0018625606129699657,0.004060092171153773,257.7066256205241,255.00118364606584,0,1.0,1,1.0,-0.0018642973358245663,0.07943271418369759,0.08267270856156395,0.005291435308351186,0.06811206780933785,0.07048526869580063
2019-03-01,280.44000244140625,260.3886413574219,78880500,0.006243785726727458,0.007388270226240667,258.1956723531087,255.56893630254837,0,1.0,1,1.0,0.006224374056264608,0.0856570882399622,0.0894326849659981,0.004127838913908676,0.07223990672324652,0.0749131920345214
2019-03-04,281.6000061035156,259.4415283203125,106494600,-0.0036373054990879172,0.01816933552172717,258.53692118326825,255.98767453148253,2,1.0,0,1.0,-0.003643936579127344,0.08201315166083485,0.08547008547008517,-0.007342220333746808,0.06489768638949972,0.0670498450767898
2019-03-05,279.5400085449219,259.0886535644531,59114600,-0.0013601321197264093,0.00484898561746383,258.8959655761719,256.3838624500093,2,1.0,0,0.0,-0.0013610579390042103,0.08065209372183064,0.08399370274183515,-0.0,0.06489768638949972,0.0670498450767898
2019-03-06,279.1499938964844,257.51934814453125,75039800,-0.0060570210170607375,0.00790700231705288,258.89286549886066,256.62130955287387,2,1.0,0,0.0,-0.0060754391793201076,0.07457665454251054,0.07742793010196625,-0.0,0.06489768638949972,0.0670498450767898
2019-03-07,276.8299865722656,255.3651123046875,94885100,-0.008365335868412926,0.010654149786999412,258.67310587565106,256.70576622372585,2,1.0,0,0.0,-0.008400521655197312,0.06617613288731324,0.06841488359265457,-0.0,0.06489768638949972,0.0670498450767898
2019-03-08,272.94000244140625,254.85440063476562,85795800,-0.0019999273405543194,0.008185817336586965,258.3674545288086,256.78182184128536,3,1.0,0,0.0,-0.0020019298656199355,0.0641742030216933,0.06627813145590244,0.0,0.06489768638949972,0.0670498450767898
2019-03-11,275.260009765625,258.5501403808594,65098900,0.014501377009338512,0.012316913111004357,258.44639078776044,257.1488298688616,0,1.0,1,0.0,0.014397237610892545,0.07857144063258584,0.08174063263695741,0.0,0.06489768638949972,0.0670498450767898
2019-03-12,279.05999755859375,259.5249938964844,79667500,0.0037704621401055682,0.004375116349289998,258.4734700520833,257.54766845703125,0,1.0,1,1.0,0.0037633717648029364,0.08233481239738877,0.08581929473772898,0.00507565662727971,0.06997334301677943,0.07247959180268082
2019-03-13,280.4800109863281,261.24298095703125,80639200,0.0066197364452385,0.007420682056469063,258.61431376139325,258.0216812860398,0,1.0,1,1.0,0.00659792220668963,0.0889327346040784,0.09300713229604729,0.0031680514925882413,0.07314139450936767,0.0758826500599108
2019-03-14,281.3699951171875,261.07574462890625,67518400,-0.0006401562541981098,0.004168535483600966,258.7566884358724,258.33385576520647,0,1.0,1,1.0,-0.0006403612417003606,0.08829237336237804,0.092307436944425,-0.0029541640848888555,0.07018723042447882,0.07270900621593457
2019-03-15,280.5400085449219,262.3656921386719,81309000,0.004940893730281948,0.0067063995036715784,259.0158462524414,258.66810099283856,0,1.0,1,1.0,0.004928727572858639,0.09322110093523668,0.09770441191116408,0.0035936605937348766,0.0737808910182137,0.07657089329967137
2019-03-18,281.54998779296875,263.3168640136719,62199800,0.003625366820053877,0.0048347526774212835,259.3945083618164,259.0746125720796,0,1.0,1,1.0,0.0036188110177782376,0.09683991195301492,0.1016839930643334,0.0069374220156604065,0.0807183130338741,0.08406548643579725
2019-03-19,283.510009765625,263.3822021484375,90268100,0.00024813501790088566,0.010482860065611499,259.6439717610677,259.3520246233259,1,1.0,1,1.0,0.0002481042374990231,0.09708801619051394,0.10195735944167361,-0.0047731314531202235,0.07594518158075388,0.07890342875568646
2019-03-20,282.1600036621094,262.58953857421875,84609200,-0.003009556332025931,0.011344151657727508,259.90630594889325,259.57046799432663,3,1.0,0,1.0,-0.003014094153523759,0.09407392203699018,0.09864095669294337,-0.005401537526277323,0.07054364405447655,0.07309140246834134
2019-03-21,280.6400146484375,265.5553283691406,79550400,0.011294394327455715,0.01635837484513636,260.4451955159505,259.90537806919644,0,1.0,1,0.0,0.011231088874390168,0.10530501091138035,0.11104944088212676,0.0,0.07054364405447655,0.07309140246834134
2019-03-22,283.2200012207031,260.4443054199219,122659300,-0.01924654639998058,0.01654844630128216,260.6889419555664,260.04068283807663,2,1.0,0,1.0,-0.019434172511961518,0.08587083839941884,0.0896655762655163,-0.01547827920205247,0.05506536485242408,0.056609677553970394
2019-03-25,278.8699951171875,260.24853515625,85575200,-0.0007516780347960328,0.00918451108784768,261.0958938598633,260.09061104910717,3,1.0,0,0.0,-0.0007519606863808981,0.08511887771303794,0.08884649858656424,0.0,0.05506536485242408,0.056609677553970394
2019-03-26,280.989990234375,262.1885070800781,68125900,0.007454304873083739,0.009371852697338756,261.70706939697266,260.2161182221912,0,1.0,1,0.0,0.0074266588454523315,0.09254553655849028,0.09696309234701816,0.0,0.05506536485242408,0.056609677553970394
2019-03-27,281.1099853515625,260.8173828125,72224700,-0.005229536118298905,0.013780510167219262,261.89600626627606,260.2851722353981,1,1.0,1,1.0,-0.005243258002604758,0.08730227855588552,0.09122648423514867,-0.0027071553583540363,0.052358209494070045,0.053753139294675734
2019-03-28,280.3500061035156,261.8060607910156,56238500,0.0037906905124738266,0.007668269877433298,262.0860951741536,260.4066133045015,0,1.0,1,1.0,0.0037835239502964795,0.09108580250618199,0.09536298611589888,0.007250301759574095,0.059608511253644136,0.06142093084666045
2019-03-29,282.3900146484375,263.4568786621094,82186800,0.0063054990633371055,0.006046743974097435,262.27058664957684,260.62965901692706,0,1.0,1,1.0,0.006285702578348903,0.0973715050845309,0.1022697963988668,0.008146891060501371,0.06775540231414551,0.07010353161761396
2019-04-01,284.70001220703125,266.5812683105469,77617900,0.01185920695752496,0.006188501418412873,262.72938028971356,260.92454601469495,1,1.0,1,1.0,0.011789437626935727,0.10916094271146662,0.11534184203738995,0.0046956538925527844,0.0724510562066983,0.0751401833634826
2019-04-02,286.0400085449219,266.7118225097656,40070400,0.00048973508171124,0.003998788674038023,263.091557820638,261.27075049990697,0,1.0,1,1.0,0.0004896152006244963,0.10965055791209112,0.11588806406553598,0.004464911644738061,0.07691596785143635,0.07995132194958066
2019-04-03,287.32000732421875,267.1315002441406,68243200,0.001573525051967506,0.0070341549103236645,263.40944417317706,261.6537431989397,0,1.0,1,1.0,0.0015722883585649848,0.11122284627065611,0.11764394188953475,-0.0018812356677946444,0.0750347321836417,0.07792158880505107
2019-04-04,286.7799987792969,267.8403625488281,48997500,0.0026536080695824804,0.005069688612092005,263.7809575398763,262.1452200753348,0,1.0,1,1.0,0.0026500934678996184,0.11387293973855572,0.12060973087265281,0.00396734337749741,0.07900207556113911,0.08220656825388128
2019-04-05,287.9200134277344,269.13671875,58621700,0.004840033028761903,0.003581358683720337,264.3265558878581,262.80101085844495,0,1.0,1,1.0,0.0048283577263128616,0.11870129746486859,0.12603351898242843,0.0006249528680824445,0.07962702842922156,0.08288310773319374
2019-04-08,288.1000061035156,269.3418884277344,53566300,0.0007623251063151315,0.0053589747401912025,264.64210255940753,263.4908912295387,0,1.0,1,1.0,0.0007620346841193205,0.11946333214898791,0.1268919226045011,-0.0013198740340563204,0.07830715439516524,0.08145478125025041
2019-04-09,287.7200012207031,267.9615783691406,66142300,-0.005124750801485889,0.004813304173276078,265.26854197184247,263.93905494326634,1,1.0,1,1.0,-0.005137927373919438,0.11432540477506847,0.12111688232094564,0.00017372254580526499,0.0784808769409705,0.08164267064786213
2019-04-10,287.7699890136719,268.8756103515625,52601500,0.003411056122242684,0.0037590654659467315,265.98746490478516,264.38432239350817,0,1.0,1,1.0,0.003405251666113327,0.1177306564411818,0.12494107492613615,0.0036767214623219134,0.08215759840329241,0.0856268894126031
2019-04-11,288.8299865722656,268.80096435546875,55093100,-0.0002776227862250069,0.004381423688913033,266.5385030110677,264.74422636486236,0,1.0,1,1.0,-0.0002776613305647456,0.11745299511061706,0.12462876565057623,0.004042689730559955,0.08620028813385236,0.09002462544131862
2019-04-12,290.0,270.61968994140625,69727800,0.006766067935427333,0.007666659891099714,267.35536193847656,265.1986999511719,0,1.0,1,1.0,0.00674328082611379,0.12419627593673085,0.13223808028110384,0.0008272102995280973,0.08702749843338045,0.09092667808040211
2019-04-15,290.239990234375,270.44244384765625,49596700,-0.0006549637751354087,0.004393315311478796,268.07506052652997,265.58330717540923,0,1.0,1,1.0,-0.0006551783576097259,0.12354109757912113,0.13149650535369095,0.002443339778400123,0.08947083821178058,0.09359544164867706
2019-04-16,290.95001220703125,270.61968994140625,52153200,0.0006553930338311087,0.0052159231973230025,268.6719614664714,265.9310607910156,0,1.0,1,1.0,0.0006551783576097904,0.12419627593673092,0.13223808028110384,0.0015453997571668909,0.09101623796894746,0.0952867903469583
2019-04-17,291.3999938964844,269.9574890136719,58268300,-0.0024469798479104243,0.008443207459979396,268.95331319173175,266.2441696893601,1,1.0,1,1.0,-0.002449978596014757,0.12174629734071617,0.12946751651561916,-0.004471160648905975,0.08654507732004149,0.09040051894313406
2019-04-18,290.1000061035156,270.4891052246094,68708500,0.00196925898547895,0.0057507227916913095,269.26808675130206,266.6203395298549,0,1.0,1,1.0,0.0019673225368321795,0.12371361987754835,0.13169173057132433,-0.0032109152672895993,0.08333416205275189,0.08690495026009404
2019-04-22,289.1700134277344,270.7221984863281,40160100,0.00086174732074773,0.004739319481356308,269.5673116048177,266.8663809640067,0,1.0,1,1.0,0.0008613762297011628,0.12457499610724951,0.13266696288805635,0.0052081836521712666,0.08854234570492316,0.09258051772311648
2019-04-23,290.67999267578125,273.15643310546875,52246600,0.008991632872187738,0.00936574993093564,270.0103174845378,267.4717203776042,0,1.0,1,1.0,0.0089514488417349,0.1335264449489844,0.14285148838480177,0.007232677131347048,0.09577502283627021,0.1005114461970309
2019-04-24,292.7900085449219,272.55023193359375,50392900,-0.002219245452077412,0.003731969427044346,270.2947769165039,268.05751546223956,0,1.0,1,1.0,-0.0022217116266390613,0.13130473332234535,0.1403152204168039,-0.0022909976461200376,0.09348402519015017,0.09799306297080057
2019-04-25,292.1199951171875,272.3823547363281,57770900,-0.0006159495667078518,0.007051173650817644,270.5481491088867,268.54293677920384,1,1.0,1,1.0,-0.0006161393415740479,0.13068859398077132,0.13961284375087768,-6.842974782755265e-05,0.09341559544232261,0.09791793015307415
2019-04-26,292.1000061035156,273.6507873535156,50916400,0.00465680905951249,0.007725587403671241,271.02224985758465,269.15405128115697,0,1.0,1,1.0,0.004645999669390754,0.13533459365016207,0.14491980316599373,0.004815513220858833,0.09823110866318145,0.10321771882087316
2019-04-29,293.510009765625,274.079833984375,57197700,0.0015678618541854483,0.003544557213255528,271.45593516031903,269.738516671317,0,1.0,1,1.0,0.0015666340419809523,0.13690122769214302,0.1467148792514792,-6.82096465341489e-05,0.0981628990166473,0.10314247129655474
2019-04-30,293.489990234375,274.21966552734375,81111700,0.0005101854482907342,0.008289883525766983,271.9074935913086,270.2510303315662,0,1.0,1,1.0,0.0005100553479432323,0.13741128304008626,0.14729991649621166,0.004182223345535438,0.10234512236218274,0.10776572048504107
2019-05-01,294.7200012207031,272.15850830078125,71671900,-0.0075164457027497855,0.010795149231799916,272.03572845458984,270.51661318824404,1,1.0,1,1.0,-0.007544836535656817,0.12986644650442944,0.1386762989690986,-0.010368471388956621,0.09197665097322612,0.09633922332808642
2019-05-02,291.67999267578125,271.5709533691406,65030200,-0.002158870341070762,0.010983777680404705,272.12977091471356,270.7480003720238,3,1.0,0,1.0,-0.0021612040610497355,0.1277052424433797,0.13621804447917385,0.003900824958142252,0.09587747593136837,0.10062420277691642
2019-05-03,292.82000732421875,274.2290344238281,56543700,0.009787795865909166,0.010436006427444244,272.43054962158203,271.0859781901042,0,1.0,1,0.0,0.009740205675358857,0.13744544811873854,0.14733911475769856,-0.0,0.09587747593136837,0.10062420277691642
2019-05-06,289.25,273.1005554199219,107198100,-0.004115096733929957,0.015264810506328885,272.69247182210285,271.3364635649182,2,1.0,0,1.0,-0.004123587044800195,0.13332186107393834,0.14261770331384915,0.0031066435271059683,0.09898411945847434,0.10404876652738215
2019-05-07,290.1499938964844,268.5398254394531,144729900,-0.016699819498558477,0.01749413961271573,272.53003184000653,271.3080400739397,2,1.0,0,0.0,-0.016840833629032756,0.11648102744490559,0.12353619391265047,-0.0,0.09898411945847434,0.10404876652738215
2019-05-08,287.5299987792969,268.166748046875,91568300,-0.0013892814295518585,0.008923894454517578,272.31707763671875,271.2520810081845,2,1.0,0,0.0,-0.001390247375748169,0.11509078006915742,0.1219752859430181,-0.0,0.09898411945847434,0.10404876652738215
2019-05-09,285.2300109863281,267.3553466796875,103471100,-0.0030257344473061387,0.014225199269129352,271.8336537679036,271.2232128324963,2,1.0,0,0.0,-0.003030321236386109,0.11206045883277131,0.11858048667131427,0.0,0.09898411945847434,0.10404876652738215
2019-05-10,285.6199951171875,268.6983642578125,112429300,0.005023342883559545,0.023521129775276872,271.5126647949219,271.2147725423177,2,1.0,0,0.0,0.005010767991112789,0.1170712268238841,0.12419949999872304,-0.0,0.09898411945847434,0.10404876652738215
2019-05-13,282.4200134277344,261.9460144042969,127290500,-0.025129850984268898,0.0127174566918129,270.6429697672526,270.8883463541667,2,0.0,0,0.0,-0.02545099735028576,0.09162022947359834,0.09594853408716553,-0.0,0.09898411945847434,0.10404876652738215
2019-05-14,281.989990234375,264.31488037109375,77003200,0.009043336552319925,0.011530955932661513,269.86497751871747,270.58811732700894,0,0.0,1,0.0,0.009002690451446197,0.10062291992504453,0.10585956552493747,-0.0,0.09898411945847434,0.10404876652738215
2019-05-15,281.5899963378906,265.8631286621094,73956400,0.005857590343918195,0.015673883607148387,269.1802520751953,270.3700546991257,1,0.0,1,0.0,0.0058405013626274,0.10646342128767193,0.1123372378376859,0.0,0.09898411945847434,0.10404876652738215
2019-05-16,285.8399963378906,268.3253173828125,76749600,0.009261113916372965,0.012073003819823347,268.6890563964844,270.2607988630022,0,0.0,1,0.0,0.009218492745146373,0.1156819140328183,0.12263871971072438,-0.0,0.09898411945847434,0.10404876652738215
2019-05-17,285.1400146484375,266.59051513671875,100353000,-0.006465294676680666,0.012205425946706372,268.2250569661458,270.1004667736235,2,0.0,0,0.0,-0.006486285216572898,0.10919562881624541,0.11538052957234313,-0.0,0.09898411945847434,0.10404876652738215
2019-05-20,284.05999755859375,264.8278503417969,62877600,-0.006611881124194974,0.010031069464786935,267.6631317138672,269.8308832077753,2,0.0,0,0.0,-0.0066338364410039145,0.10256179237524149,0.10800576610256907,0.0,0.09898411945847434,0.10404876652738215
2019-05-21,285.8299865722656,267.21551513671875,46847100,0.009015912759327449,0.004832796154111696,267.0786717732747,269.66389828636534,2,0.0,0,0.0,0.008975512069043878,0.11153730444428536,0.11799544942658158,-0.0,0.09898411945847434,0.10404876652738215
2019-05-22,285.45001220703125,266.3947448730469,49482500,-0.003071566646315138,0.0055769775652454445,266.51985422770184,269.3419131324405,2,0.0,0,0.0,-0.0030762935890412406,0.10846101085524412,0.11456145189339084,-0.0,0.09898411945847434,0.10404876652738215
2019-05-23,283.1600036621094,263.1397399902344,98733800,-0.012218727829498732,0.009409359738900003,266.0698471069336,268.89379446847096,2,0.0,0,0.0,-0.012293990186234843,0.09616702066900928,0.10094292886345446,0.0,0.09898411945847434,0.10404876652738215
2019-05-24,283.739990234375,263.7366638183594,55268100,0.0022684670439636623,0.007479938659764596,265.70067342122394,268.48209490094865,2,0.0,0,0.0,0.0022658979571245283,0.09843291862613382,0.10344038161486613,-0.0,0.09898411945847434,0.10404876652738215
2019-05-28,283.0899963378906,261.2837219238281,70029400,-0.009300723907771258,0.014350440665410247,265.19470469156903,267.89318702334447,2,0.0,0,0.0,-0.009344245706731515,0.08908867291940231,0.0931775872767806,-0.0,0.09898411945847434,0.10404876652738215
2019-05-29,278.9100036621094,259.5303649902344,104972900,-0.0067105479081659425,0.009576791508500992,264.4307047526042,267.2003551664807,2,0.0,0,0.0,-0.0067331648730494156,0.0823555080463529,0.08584176670522647,0.0,0.09898411945847434,0.10404876652738215
2019-05-30,279.1099853515625,260.2392272949219,62523800,0.0027313270441944315,0.008027108476748701,264.28847249348956,266.5346200125558,2,0.0,0,0.0,0.0027276037486342764,0.08508311179498718,0.08880755568834431,-0.0,0.09898411945847434,0.10404876652738215
2019-05-31,276.20001220703125,256.7323913574219,86862800,-0.013475431717009378,0.006830420540313353,263.6565984090169,265.800043015253,2,0.0,0,0.0,-0.013567049335923806,0.07151606245906338,0.0741354038187021,-0.0,0.09898411945847434,0.10404876652738215
2019-06-03,275.30999755859375,256.0795593261719,96428000,-0.002542850272216457,0.012669784691772934,262.84130096435547,265.06235758463544,2,0.0,0,0.0,-0.0025460888072079187,0.06896997365185546,0.07140403831470432,0.0,0.09898411945847434,0.10404876652738215
2019-06-04,277.1199951171875,261.6381530761719,77231900,0.02170651091647624,0.014677165896390676,262.28403727213544,264.4627918061756,2,0.0,0,0.0,0.021474279225332436,0.0904442528771879,0.09466048176833919,0.0,0.09898411945847434,0.10404876652738215
2019-06-05,282.3299865722656,263.9045104980469,71169700,0.008662182465472457,0.00952476755277809,262.0602035522461,264.02488490513394,3,0.0,0,0.0,0.008624881016135896,0.0990691338933238,0.10414263059915863,0.0,0.09898411945847434,0.10404876652738215
2019-06-06,283.2900085449219,265.62066650390625,69430400,0.0065029430630823,0.01054598999012235,262.1262715657552,263.88587733677457,0,0.0,1,0.0,0.0064818901501477386,0.10555102404347153,0.11132280725946675,0.0,0.09898411945847434,0.10404876652738215
2019-06-07,285.92999267578125,268.2787170410156,74272200,0.010006941749279408,0.010884076347135174,262.2148717244466,263.8912091936384,0,0.0,1,0.0,0.009957203848637517,0.11550822789210904,0.12244374985635798,0.0,0.09898411945847434,0.10404876652738215
2019-06-10,289.3699951171875,269.5097961425781,60799100,0.004588806429152159,0.0067504837469885,262.4744593302409,263.9938020252046,0,0.0,1,0.0,0.0045783099555378685,0.12008653784764692,0.12759442695206058,0.0,0.09898411945847434,0.10404876652738215
2019-06-11,290.989990234375,269.4444885253906,58641300,-0.00024232001256441205,0.011173576592896195,262.9998550415039,264.02933175223217,1,0.0,1,0.0,-0.00024234937680244747,0.11984418847084446,0.12732118825635386,-0.0,0.09898411945847434,0.10404876652738215
2019-06-12,288.6400146484375,268.9688720703125,47096300,-0.0017651741836735013,0.005003135309437079,263.4358723958333,264.3637535458519,0,0.0,1,0.0,-0.0017667339393867853,0.11807745453145768,0.1253312699981357,0.0,0.09898411945847434,0.10404876652738215
2019-06-13,289.3999938964844,270.0786437988281,48945200,0.004126022911028482,0.004712133227597226,264.1687825520833,264.63821847098217,0,0.0,1,0.0,0.00411753422017512,0.1221949887516328,0.1299744126006448,-0.0,0.09898411945847434,0.10404876652738215
2019-06-14,289.260009765625,269.7803039550781,52324700,-0.0011046406319050739,0.005270236796129479,265.022944132487,264.8247506277902,1,1.0,1,0.0,-0.0011052511970460253,0.12108973755458678,0.12872619695147303,0.0,0.09898411945847434,0.10404876652738215
2019-06-17,289.5199890136719,269.8829040527344,39205700,0.00038030981562431343,0.0035964055994976984,265.8265838623047,264.89892142159596,0,1.0,1,1.0,0.00038023751617659556,0.12146997507076338,0.129155462603326,0.006438285044459623,0.10542240450293396,0.1111798786225131
2019-06-18,291.3900146484375,272.7087707519531,85434800,0.01047071399034083,0.008866343092302609,267.15794881184894,265.1902669270833,1,1.0,1,1.0,0.010416275739770643,0.131886250810534,0.14097852650287646,0.003972924154689224,0.10939532865762318,0.1156032931293578
2019-06-19,292.54998779296875,273.3243408203125,78674400,0.0022572433833427663,0.007479303759053257,268.59501393636066,265.59486171177457,0,1.0,1,1.0,0.002254699636681314,0.13414095044721533,0.14355399273236125,0.011859058685407145,0.12125438734303032,0.12891205678148276
